review_id,review,rating,sentimen,review_clean
4537,I ordered 2 the seller sent only one and the seller is not responsive.,1,negatif,i ordered the seller sent only one and the seller is not responsive
5902,Sandals rijeck ko sent,1,negatif,sandals rijeck ko sent
8603,Color fushianya youthfulness yes,2,negatif,color fushianya youthfulness yes
1010,Hold the delivery. So far ok naman the items. Po wrapped carefully.,1,negatif,hold the delivery so far ok naman the items po wrapped carefully
56798,"Fast shipping, great. Good value Good service from the carrier. Was used by A little small, but it's enough to get one.",5,positif,fast shipping great good value good service from the carrier was used by a little small but its enough to get one
4073,Very small size of pota,1,negatif,very small size of pota
1408,"Not in keeping with the image, koq Sent Arni logo bkn Rinna, creamx jg two cream both nights, disappointed",1,negatif,not in keeping with the image koq sent arni logo bkn rinna creamx jg two cream both nights disappointed
45209,Excellent product quality product packaging is very beautiful and certainly very good service Shop money very good very fast delivery time,5,positif,excellent product quality product packaging is very beautiful and certainly very good service shop money very good very fast delivery time
10930,"Excellent product price is very good product quality is very good delivery speed Mf sis / SDH dtrima gan shoe ma ny ny pmbeli katany tu tp shoe smallness kek ny ny misplaced deh No. 39, this smallness",2,negatif,excellent product price is very good product quality is very good delivery speed mf sis sdh dtrima gan shoe ma ny ny pmbeli katany tu tp shoe smallness kek ny ny misplaced deh no this smallness
37276,Was actually works,4,positif,was actually works
2009,hat is not sent,1,negatif,hat is not sent
811,"The fan is not working just aja flame lights, already hubungin ngasih but not in response",1,negatif,the fan is not working just aja flame lights already hubungin ngasih but not in response
42349,Thank you received good fun !! Thank you for your service ^^,4,positif,thank you received good fun thank you for your service
41292,Quick delivery ... thanks ... best ... packaging containers ...,4,positif,quick delivery thanks best packaging containers
1697,Buy absorbent towel inside a ruined my loss is difficult to me to be bad luck? I'll retire a $ 45 I do not want to receive calls? ? My problem is you ah? Product quality is so bad dare to sell? ? What attitude ah? Not back on line,1,negatif,buy absorbent towel inside a ruined my loss is difficult to me to be bad luck ill retire a i do not want to receive calls my problem is you ah product quality is so bad dare to sell what attitude ah not back on line
651,"On product description, it is written: package: 20*matte(with box) but what I received was only this one. My question weren't answered by the seller. Respond please, or at least explain and wrtite better and not misleading information on your product description",1,negatif,on product description it is written package mattewith box but what i received was only this one my question werent answered by the seller respond please or at least explain and wrtite better and not misleading information on your product description
592,How the yes. Ko gaada rope. Gt orders already org lg,1,negatif,how the yes ko gaada rope gt orders already org lg
5677,Goods functioning .. But I was not responded to by pelapak,1,negatif,goods functioning but i was not responded to by lapak
33144,"Delivery was insanely fast, honestly feel like the price is pretty cheap and given the normal price of this product. cant wait to use it!",4,positif,delivery was insanely fast honestly feel like the price is pretty cheap and given the normal price of this product cant wait to use it
6001,The small size of even greater that I ordered. crowded,1,negatif,the small size of even greater that i ordered crowded
61088,Shop package is very beautiful and definitely a cloudy .... his other cleanser was used then ... this new line also used for the first time should not know how effective the ..,5,positif,shop package is very beautiful and definitely a cloudy his other cleanser was used then this new line also used for the first time should not know how effective the
27666,So nice and cute!!!,4,positif,so nice and cute
38658,Good product good product price original product original product price of the product,4,positif,good product good product price original product original product price of the product
51911,Excellent quality.,5,positif,excellent quality
28586,Fits really ????????,4,positif,fits really
55907,Goods come to order. And very nice to be installed in kebaya .. trimaksh,5,positif,goods come to order and very nice to be installed in kebaya trimaksh
4127,ask black navy sent. whereas previously confirmed color. dikomplen no response,1,negatif,ask black navy sent whereas previously confirmed color dikomplen no response
3348,terima kasih,5,positif,terima kasih
40499,"Baguss, unfortunately delivery lamaa. but sukaaa????????????????????",4,positif,baguss unfortunately delivery lamaa but sukaaa
54259,Beautiful savage reviews sir ??,5,positif,beautiful savage reviews sir
8991,"The fabric beda2 some rough continue Alus no guns also stretchy so, .. there a statement that M = For ages 9 to 1.5 and that L = For the 3th to the top So I bought that M because the fear that L ngepas really too big turns in the child's mouth 6mth sya weight 9kg, .. kyanya add another 2kg BB guns also already muat..mubasir deh",2,negatif,the fabric beda some rough continue alus no guns also stretchy so there a statement that m for ages to and that l for the th to the top so i bought that m because the fear that l ngepas really too big turns in the childs mouth mth sya weight kg kyanya add another kg bb guns also already muatmubasir deh
856,"Product delivery is too old, was opened sealing, packaging and package torn sketchy.",1,negatif,product delivery is too old was opened aling packaging and package torn sketchy
10421,The glue itsn fully attached to the pearl ??,2,negatif,the glue itsn fully attached to the pearl
483,DC had little use natural speaker being shy h k j listen DC,1,negatif,dc had little use natural speaker being shy h k j listen dc
28970,"product arrive,good quality & clean but arrived late abit,bcuz of covid-19..ill make the oder again",4,positif,product arrivegood quality clean but arrived late abitbcuz of covidill make the oder again
54928,Customer. Already so wrote no comment goods always sukakkk !!!! 5 inimah,5,positif,customer already so wrote no comment goods always sukakkk inimah
1414,tiny forceps. Where K is clamped. Do not buy it,1,negatif,tiny forceps where k is clamped do not buy it
38842,Ordered two colors gray and green but i received 3 colors. Yay! ,4,positif,ordered two colors gray and green but i received colors yay
7281,Double the price of usual Yakult selling price. But we needed it. Fast transaction though. Thanks!,2,negatif,double the price of usual yakult selling price but we needed it fast transaction though thanks
8686,"Very, very thin fabric, good for short term wear only.",2,negatif,very very thin fabric good for short term wear only
60190,Very accommodating seller Will order again,5,positif,very accommodating seller will order again
40688,Excellent product quality excellent product price,4,positif,excellent product quality excellent product price
